Price,Rent,Size,Rooms,Type,City,Description,Link
400.0,0,16.0,,Rent,bydgoszcz,"Wynajme garaz murowany przy ulicy Sandomierskiej ( przy kosciele, srodkowy poziom )",https://olx.pl/d/oferta/garaz-murowany-do-wynajecia-przy-ulicy-sandomierskiej-CID3-IDVQkE4.html
800.0,0,,,Rent,bydgoszcz,"Witam 

Do wynajęcia pokój w mieszkaniu studenckim, dwa pokoje do wyboru, na osiedlu przylesie blisko kampusu głównego UTP, w sąsiedztwie basen, siłownia oraz sklepy. Bardzo blisko UTP ( widac z balkonu).  Wspólna kuchnia i łazienka, w kuchni do dyspozycji lodówka, kuchenka i gazówka. Cena najmu to 900 plus opłaty wg zuzycia za prąd i wodę  i internet tel 69*****98",https://olx.pl/d/oferta/pokoj-studencki-bydgoszcz-fordon-kolo-utp-os-przylesie-CID3-IDKSv81.html
1700.0,500,40.0,3.0,Rent,bydgoszcz,"Wynajmę mieszkanie! (dostępne od zaraz)

 

&gt; Osiedle Leśne, ul. Czerkaska. 200m do Biedronki, 500 do Lidla. Przed blokiem przystanki autobusowe.

&gt; powierzchnia 40,5 m2

&gt; Stare budownictwo. 3cie piętro bez windy

&gt; Pomieszczenia: Oddzielna kuchnia, przestronny korytarz łączący wszystkie pomieszczenia, duży pokój, mały pokój, łazienka z prysznicem

&gt; Mieszkanie przeszło remont generalny 6 lat temu. W tym roku została wyremontowana łazienka.

&gt; Mieszkanie umeblowane

&gt; Na wyposażeniu: pralka, duża zmywarka, kuchenka gazowa, lodówka, piekarnik elektryczny

&gt; Ogrzewanie oraz ciepła woda użytkowa z sieci miejskiej

 

Opłaty:

&gt; Czynsz najmu 1700 zł

&gt; Dodatkowe opłaty około 500 zł miesięcznie (Czynsz, gaz, prąd)

&gt; Kaucja zwrotna 3000 zł

 

Warunki i umowa:

&gt; tylko osoby niepalące

&gt; umowa na 1 rok

&gt; Oferta bezpośrednia!",https://olx.pl/d/oferta/mieszkanie-do-wynajecia-2-pokoje-os-lesne-CID3-IDXD8IE.html
519000.0,0,61.0,3.0,Buy,bydgoszcz,"Na sprzedaż bezpośrednio

Świeżo wyremontowane mieszkanie na Wzgórzu Wolności o powierzchni 60,4 m2. 

W mieszkaniu została wymieniona instalacja elektryczna, wod-kan oraz kaloryfery i okna na PCV. Pełna zabudowa kuchenna, nowa łazienka z wanną pełni wyposażona. Zabudowa garderoby w obu sypialniach. Wszystko przemyślane w sposób funkcjonalny dla domowników. MIeszkanie idealne dla pary lub małżeństwa w dziećmi.

Mieszkanie posiada 25 m2 salon z aneksem kuchennym, sypialnię 9m2, sypialnię wraz z osobną garderobą 15 m2, łazienkę oraz przedpokój i balkon. Pełen układ rozmieszczenia pomieszczeń jest również na zdjęciu. 

Sprzedaż bezpośrednio, cena do negocjacji, mieszkanie gotowe do wprowadzenia od zaraz. 

Zapraszam do oglądania.

Opis budynku:
Rodzaj budynku: niski blok
Liczba pięter: 4
Rok budowy: 1981
Stan budynku: dobry
Materiał budowlany: wielka plyta
Do mieszkania przynależy piwnica

Lokalizacja:
Nieruchomość znajduje się przy ul. Tucholskiej na Wzgórzu Wolności w bezpośrednim sąsiedztwie Zielonych Arkad
W pobliżu znajdują się sklepy, restauracje, przystanki komunikacji miejskiej oraz liczne miejsca rekreacyjne. Lokalizacja ta jest idealna dla rodzin z dziećmi oraz osób, które cenią sobie spokojny tryb życia.

Cena:
Cena nieruchomości wynosi 539 000 zł. W cenę wliczone są wszystkie meble i sprzęty AGD znajdujące się w mieszkaniu. Ostateczna cena jest do negocjacji.",https://olx.pl/d/oferta/3-pokoje-aneks-kuchenny-garderoba-1-pietro-wzgorze-bezposrednio-CID3-IDXsGkJ.html
1250.0,420,27.0,,Rent,bydgoszcz,"Oferta bezpośrednio od właściciela.
Kawalerka przy ulicy Lubelskiej  do wynajęcia od  25 listopada.
Mieszkanie mieści się  w kamienicy na I piętrze. Jest ciepłe i słoneczne.
Składa się z pokoju, kuchni z oknem oraz łazienki.

Wyposażenie: szafa , dwie  komody , regał na książki, telewizor Philips 40"",  duża, wygodna, rozkładana sofa , stolik , krzesła. Kuchnia posiada szafki kuchenne, zlew, lodówkę, dwa barowe krzesła,  płytę grzewczą oraz płytę indukcyjną . W łazience znajdują się kabina prysznicowa, umywalka , kompakt WC oraz pralka . Większość wyposażenia praktycznie nowa.
Jest możliwość parkowania samochodu za opłatą 20 zł.  
Mieszkanie znajduje się
ok. 400 m od przystanku komunikacji miejskiej  autobus linii 52, 53************* 79, 35N, 36 N i tramwaj linia 1 i 3
ok 400m od Galerii Handlowej
10 minut spacerkiem od Starego Rynku gdzie znajdują się liczne kawiarnie i restauracje

Suma opłat
wynajem 1250 zł ; czynsz 420 zł ; dodatkowo wg zużycia prąd. Razem ~1800 miesięcznie.
Wymagana kaucja w wysokości 2000 zł.",https://olx.pl/d/oferta/kawalerka-27-m-z-oddzielna-kuchnia-CID3-IDJHPg8.html
1400.0,600,48.0,2.0,Rent,bydgoszcz,"Wynajmę mieszkanie 48m2 składające się z dwóch pokoi, łazienki, toalety oraz kuchni. Do mieszkania przynależy również komórka lokatorska w piwnicy. Mieszkanie znajduję się na ostatnim piętrze trzy pietrowego bloku na osiedlu Bajka w Fordonie na ul. Janiny Porazińskie. Na każdym piętrze tylko dwa mieszkania. Koszt najmu 1400zl plus czynsz do spółdzielni około 600zl oraz prąd. Oferta nie jest skierowana dla osób palących oraz posiadających zwierzęta. Wymagana kaucja 2000zl. Chętnie odpowiem na wszelkie pytania, zapraszam do kontaktu.",https://olx.pl/d/oferta/wynajme-mieszkanie-48m-fordon-CID3-IDXD61N.html
1600.0,1,32.0,,Rent,bydgoszcz,"Do wynajęcia umeblowana i wyposażona kawalerka typu studio w nowej, bezczynszowej kamienicy w samym Centrum Bydgoszcz, niedaleko szpitala Jurasza. Uczelnia UKW 5 minut pieszo. Umeblowanie widoczne na zdjęciach..
Wyposażenie lodówko - zamrażarka, piekarnik, zmywarka, pralka. Bydgoszcz, ul. Wyczółkowskiego.
Koszty związane z wynajęciem tego mieszkania 1600 zł miesięczny czynsz najmu, dodatkowo według zużycia płatna jest woda, prąd, gaz (ogrzewanie jest gazowe) . Kaucja 1600 zł. Prowizja 600 zł.
Doskonała lokalizacja, bezpieczna okolica CH Focus, Szpital im. Jurasza, sklepy, przychodnia, park.
Polecam",https://olx.pl/d/oferta/m2-32m2-bydgoszcz-centrum-bielawy-dla-studenta-studentki-CID3-IDIlqgi.html
4300.0,0,120.0,,Rent,bydgoszcz,"Wynajmę dom jednorodzinny na Czyżkówku. Dom znajduje się w okolicy lasu i z dużą działką o powierzchni 700m2.  Dom o powierzchni 120m2.
Na parterze: łazienka, kuchnia, 2 pokoje; piętro: łazienka 3 pokoje; działka 700 m2. Ogrzewanie gaz miejski, kanalizacja i ujęcie wody z miejskich wodociągów.",https://olx.pl/d/oferta/dom-jednorodzinny-wynajme-CID3-IDSuKqw.html
2100.0,700,55.0,2.0,Rent,bydgoszcz,"Do wynajęcia atrakcyjne, dwupokojowe mieszkanie w Nowym Fordonie osiedle ""Nad Wisłą"". Mieszkanie o pow. 55 m2 usytuowane na parterze 4 piętrowego bloku. Posesja ogrodzona od strony balkonów. Lokal składa się z 2 pokoi, kuchni, łazienki, WC, przedpokoju i balkonu. 
Kuchnia zabudowana, wyposażona w zmywarkę, piekarnik, płytę indukcyjną i lodówkę.
Łazienka z wanną i deszczownicą, pralka. Przedpokój z szafą.
Spokojna okolica, dobry dojazd do Centrum Miasta. W pobliżu sklep, szkoła, przedszkole, żłobek, kościół, przychodnia, Uczelnia Wyższa. 

Miesięczny koszt najmu to 2100 zł dla Właściciela + 700 zł czynsz ( centralne ogrzewanie, ciepła i zimna woda, śmieci)+ prąd wg.wskazań licznika.
Kaucja 

Wolne od zaraz 
Kontakt tylko telefoniczny tel. 69*******47",https://olx.pl/d/oferta/wynajme-mieszkanie-CID3-IDVS7hz.html
1400.0,346,37.0,2.0,Rent,bydgoszcz,"Mieszkanie dwupokojowe ( M-3) o powierzchni 37,50 m2, położone na 2 piętrze - poddasze budynku ( w podwórzu) składa się z dwóch pokoi, kuchni , łazienki z wc. W mieszkaniu na podłogach panele, na ścianach gładzie. Kuchnia wyposażona w meble. Łazienka z kabiną prysznicową w kaflach. Okna PCV. Ogrzewanie miejskie. 
Koszty wynajmu: 1400zł + czynsz administracyjny 346 zł (woda, wywóz nieczystości, ogrzewanie na 1 os. ) + opłata za prąd. Kaucja. 
 
*  W tym samym budynku posiadamy do wynajmu kawalerkę na parterze (20m2) - czynsz najmu 1200 zł - trzy ostatnie zdjęcia w ogłoszeniu 

Prezentacja: 6*0*9*4*9*2*2*3*7 BN KARMAR

Niniejsze ogłoszenie jest wyłącznie informacją handlową i nie stanowi oferty w myśl art. 66 § 1. Kodeksu Cywilnego.  Oferta sporządzona została na podstawie informacji uzyskanych od właściciela, może podlegać aktualizacji.",https://olx.pl/d/oferta/mieszkanie-2-pokojowe-ul-gdanska-niedaleko-ul-kamiennej-CID3-IDXD0Cn.html
1900.0,543,43.0,2.0,Rent,bydgoszcz,"Ogłoszenie dla osób pracujących

Bartodzieje - doskonała lokalizacja

2 pokojowe mieszkanie o powierzchni 43 m2 przy ul. Morskiej 4 (parter)

W skład mieszkania wchodzi pokój dzienny, sypialnia, osobna kuchnia,, łazienka, toaleta i przedpokój 
Pomieszczenia bardzo ustawne. Fajne i praktyczne wyposażenie pozwala wprowadzić się natychmiast.

Opłaty
Czynsz najmu 1900 zł + czynsz administracyjny 543/ mc + media
Kaucja zwrotna 2600 zł.

Minimalna okres najmu 12 miesięcy. 

Mieszkanie jest dostępne.
Mieszkanie jest idealne dla pracujących osób bez zwierząt.

Oferta wyłączna FIESTA ZN w ramach zarządzania najmem- zarządzanienajmem eu.

POLECAM I ZAPRASZAM DO OGLĄDANIA
Proszę o kontakt telefoniczny od poniedziałku do piątku w godzinach 9-18

Paweł Goniewicz
tel. 51*******40

Ogłoszenie nie ofertą w rozumieniu KC i może ulec aktualizacji",https://olx.pl/d/oferta/bydgoszcz-morska-43m2-2-pokoje-fajne-wyposazenie-CID3-IDXD0uh.html
1500.0,421,25.0,,Rent,bydgoszcz,"Witam serdecznie! 
Oferta dotyczy wynajmu kawalerki 25m mieszczącej się w wyremontowanej kamienicy przy ul. Chołoniewskiego 7 na drugim piętrze. 
Mieszkanie składa się z salonu z aneksem kuchennym oraz łazienki. Lokal jest gotowy do zamieszkania od zaraz. Umeblowany i wyposażony w lodówkę, piekarnik z płytą grzewczą, pralkę oraz meble.
Lokalizacja nieruchomości pozwala na szybkie dotarcie do C.H. Zielone Arkady (5min.), Stary Rynek (10min.), market Kaufland (5min.), Urząd Miasta Bydgoszczy (15min.)
Kwota najmu to 1500 zł za miesiąc plus czynsz 421 zł plus prąd wg. zużycia.
Kaucja zwrotna 2500 zł.
FORMA NAJMU: NAJEM OKAZJONALNY
Kontakt tel. 78*****96, 60*****38",https://olx.pl/d/oferta/kawalerka-25m-szwederowo-CID3-IDQv7x2.html
349900.0,0,46.0,3.0,Buy,bydgoszcz,"Pośrednikom bardzo dziękuję!!

Na sprzedaż mieszkanie od osoby prywatnej - 46,5 m2.
II piętro w niskim 3-piętrowym bloku. Blok z 1971 r., z cegły.

Trzy pokoje, kuchnia, łazienka, balkon (po zeszłorocznym remoncie wspólnoty), piwnica (4,5 m2).
Jedno miejsce postojowe przed blokiem na ogrodzonym terenie.

Pełna własność KW.

Blok zadbany, otoczony zielenią. 
Zarzadzany przez wspólnotę. 

Bardzo fajna lokalizacja - Górzyskowo.
Bardzo blisko do sklepów, marketów, przystanku autobusowego, piekarni, cukierni przychodni czy też szkoły, przedszkola, żłobka i banku.",https://olx.pl/d/oferta/gorzyskowo-ul-ikara-3-pok-46-5-m2-ii-pietro-miejsce-postojowe-CID3-IDXCZni.html
345000.0,0,46.0,2.0,Buy,bydgoszcz,"Sprzedam prywatnie, bez udziału pośredników dobrze utrzymane mieszkanie na III piętrze (z windą) o powierzchni 46,7 m2 (2 pokoje z odrębnymi wejściami) przy ul. Wyszyńskiego 7. Blok zadbany, ocieplony. Mieszkanie po generalnym remoncie (wraz z łazienką/ 2021 r.). Podstawowe meble i sprzęt AGD w cenie mieszkania. Wszystkie okna wymienione na plastikowe, na ścianach położone gładzie. Na podłodze panele i terakota.
Idealna lokalizacja. Miejsce doskonale skomunikowane. Mieszkanie gotowe do wprowadzenia.
Chętnie odpowiem na dodatkowe pytania. 
Zapraszam do kontaktu i prezentacji mieszkania.",https://olx.pl/d/oferta/mieszkanie-2-pokojowe-46-7-m2-ul-wyszynskiego-7-CID3-IDXh1FJ.html
1350.0,456,32.0,,Rent,bydgoszcz,"Oferta dla osób pracujących

Oferujemy do wynajęcia 32 m2 mieszkanie 1- pokojowe z oddzielną kuchnią.

Mieszkanie usytuowane na 3 piętrze, w budynku 3 piętrowym z windą. Osiedle ogrodzone.

W skład mieszkania wchodzi pokój dzienny z wyjściem na balkon, kuchnia, łazienka, otwarty hall.

Mieszkanie w pełni umeblowane i wyposażone.
Salon: sofa rozkładana, stół i 2 krzesła, zestaw mebli, półka na książki, lampa stojąca.
Kuchnia: lodówka, kuchnia z piekarnikiem, czajnik bezprzewodowy.
Łazienka: prysznic, pralka, szafka wisząca, umywalka z szafką, lustro.
Przedpokój: duża szafa.

Do mieszkania przynależy miejsce parkingowe usytuowane w podwórzu, brama na pilota.

Świetna lokalizacja, w samym centrum.

Czynsz najmu 1350 zł + czynsz administracyjny 465 zł/ mc + zaliczka na faktyczne zużycie ciepła/wody/prądu

Kaucja zwrotna 2100 zł
Okres najmu 12 miesięcy.

Lokal dostępny od zaraz.

Idealne dla osób dorosłych bez zwierząt.

Oferta wyłączna FIESTA ZN w ramach zarządzania najmem- zarządzanienajmem eu.

POLECAM I ZAPRASZAM DO OGLĄDANIA
Paweł Goniewicz
tel. 51*******40

Niniejsze ogłoszenie nie stanowi oferty w rozumieniu kodeksu cywilnego.",https://olx.pl/d/oferta/bydgoszcz-bocianowo-32m2-winda-nowy-budynek-miejsce-postojowe-CID3-IDSGnYl.html
265000.0,0,37.0,2.0,Buy,bydgoszcz,"Na sprzedaż mieszkanie na Kapuściskach ul.Bernarda Śliwińskiego 20.
Mieszkanie 37m składa się z dwóch pokoi, przedpokoju,kuchni oraz łazienki .Zlokalizowane na pierwszym piętrze w wieżowcu z windą.Mieszkanie posiada balkon.Bloki budowane po 1970 roku.Do mieszkania przypisana piwnica .Atutem prezentowanej nieruchomości jest bardzo dobra lokalizacja w spokojnej, cichej, pełnej zieleni okolicy. Położenie w odległości kilkuset metrów od przystanków autobusowych i tramwajowych oraz głównych tras komunikacyjnych zapewnia świetną komunikację z całym miastem. W odległości kilku minut spacerem znajdują się sklepy, szkoły, targowisko, basen, apteki itp.

Mieszkanie będzie bardzo dobrym wyborem zarówno dla par, rodzin z dziećmi lub dla osób starszych szukających mieszkania na niskim piętrze.Zapraszam do kontaktu pod numerem telefonu 53*****10",https://olx.pl/d/oferta/na-sprzedaz-mieszkanie-kapusciska-CID3-IDXCVsI.html
1000.0,1,20.0,,Rent,bydgoszcz,"Wynajmę w pełni wyposażoną kawalerkę 20m2, Preferowana jedna osoba, bez zwierząt. Całe wyposażenie mieszkania meble i sprzęty agd, płyta indukcyjna, lodówka, telewizor, pralka i suszarka, całkowicie nowe. Bardzo dobra lokalizacja ul. Nakielska przy sklepie LIDL, komunikacja miejska 100m, salon kosmetyczny, sklepy, kawiarnie znajdują się blisko mieszkania.
Dookoła dużo bezpłatnych miejsc parkingowych. Cały koszt wynajmu miesięcznie ze wszystkimi opłatami prąd, woda, ogrzewanie, śmieci 1479 złotych. Kwota dotyczy jednej osoby. Osoby zainteresowane, proszę o kontakt telefoniczny 60*****24.  Nie Odpowiadam na wiadomości.
Kaucja zwrotna 1500 zł.
Umowa najmu na okres 12 miesięcy.",https://olx.pl/d/oferta/nowa-kawalerka-wyposazona-z-wszystkimi-oplatami-1479zl-CID3-IDXCWuI.html
1700.0,160,26.0,,Rent,bydgoszcz,"Zostań pierwszym Najemcą! 

Całkowicie nowe mieszkanie, począwszy od wszystkich instalacji i wykończenia, kończąc na wyposażeniu. Ogrzewane nowoczesnym dwufunkcyjnym piecem gazowym.

Na mieszkanie składają się:
- salon połączony z aneksem kuchennym, w którym są: szafki wolno-opadające robione na wymiar, zmywarka, piekarnik, płyta indukcyjna, okap przyścienny;
- przedpokój z szafą;
- łazienka z kabiną prysznicową, szafką pod zlewem, WC oraz pralką.

To co widoczne jest na zdjęciach dostępne będzie do użytku Najemcy (kanapa narożna, stolik kawowy, stół i krzesła, lodówka, mikrofalówka, czajnik elektryczny, komoda, telewizor, szafa, pralka) + odkurzacz.

Kawalerka położona jest w budynku, który przeszedł generalny remont (elewacja zewnętrzna - zakończona, elewacja klatki schodowej - zakończenie w ciągu 1-2 miesięcy.

Lokalizacja przy ul. Bocianowo idealna dla studentów Politechniki Bydgoskiej - Wydziału Hodowli i  Biologii Zwierząt (jakieś 150 m od wydziału). Dla studentów Akademii Muzycznej - 15 minut spacerem do budynku przy ul. Słowackiego. 
Mieszkanie położone blisko Dworca Głównego PKP, świetne połączenie z pozostałymi częściami miasta - jedyne 4 minuty drogi pieszo na linie tramwajowe, 6 minut drogi na linie autobusowe.

Na koszty najmu składają się:
- czynsz najmu - 1700 zł;
- opłaty administracyjne - 160 zł (w tym zaliczka na wodę, wywóz śmieci, fundusz eksploatacyjny i remontowy);
- koszt zużycia gazu - wg zużycia;
- koszt zużycia prądu - wg zużycia.

Wymagane jest podpisanie umowy okazjonalnej, czyli z oświadczeniem podpisanym u notariusza.
Dostępne od zaraz.

Ogłoszenie kierowane jest raczej do jednej osoby, maksymalnie dwóch.
Dla osób niepalących, bez zwierząt.

Kaucja zwrotna w wysokości 2200 zł",https://olx.pl/d/oferta/nowa-kawalerka-na-wynajem-srodmiescie-bocianowo-CID3-IDXCUgs.html
900.0,0,,,Rent,bydgoszcz,"Mieszkanie w bardzo dobrej lokalizacji przy ulicy Pomorskiej 47.

Atrakcyjna dzielnica na bydgoskim śródmieściu.

Odległość na stary rynek: 13 min. pieszo

Spokojna lokalizacja z szybkim dostępem do komunikacji miejskiej, sklepów takich jak Żabka. Lidl, czy Biedronka oraz zaledwie jedną przecznicę od ulicy Gdańskiej.

W mieszkaniu jest bardzo szybki internet. Metraż całego mieszkania wynosi 84m2. Są 4 pokoje (wszystkie jednoosobowe) ,więc uprzedzając wszelkie pytania - pokoje są ogromne :)

Mieszkanie w pełni wyposażone: szafy, komody, wygodne łóżka, biurka, lampki, stoliki, pralka, mikrofalówka, odkurzacz, zestaw garnków, sztućców, kubków, talerzy.
Jest nawet ekspres do kawy :)

Pokoje zamykane na klucz

Czynsz najmu wynosi 600 zł oraz 300 zł rachunki ( śmieci, woda, prąd, internet, gaz )
Całość: 900 zł na miesiąc.
Kaucja; 900 zł - zwrotna

Wolne od zaraz

Można dzwonić o każdej porze :)
Jednak nie później, niż 1:00 w nocy

Serdecznie zapraszam

73*******09",https://olx.pl/d/oferta/komfortowy-pokoj-na-ulicy-pomorskiej-47-CID3-IDXCTcz.html
400.0,0,,,Rent,bydgoszcz,Mam do wynajęcia mały pokoik jednoosobowy na parterze w domu jednorodzinnym - cena 400 zł bez dodatkowych opłat,https://olx.pl/d/oferta/bydgoszcz-fordon-pokoj-jednoosobowy-cena-400-zl-CID3-IDXCTcl.html
2000.0,350,30.0,,Rent,bydgoszcz,"Witam,

Do wynajęcia mam kawalerkę 30m2 w nowym budownictwie z 2022 roku. Przytulne mieszkanie kompletnie, komfortowo urządzone (TV, pralka, zmywarka). Mieszkanie znajduje się w nowym budynku  w centrum Bydgoszczy.  Na terenie jest miejsce parkingowe dla wynajmującego dostępne za dodatkową opłatą. Blisko Centrum Handlowe Rondo, szkoła/przedszkole, sklep spożywczy, Stary Rynek, PKP, tramwaj, autobus, kino, kościół, opera. Dostępne od 01.11.2023. Cena 2000 zł czynszu  + opłaty(290zł) Kontakt  66*******25 lub 78*****03. 

For rent  one bedrooms  flat. 30m2 in new buildings. Cosy flat fully, comfortably furnished (TV, washing machine, dishwasher,). The apartment is located in a new building from 2022. There are parking spaces on the area for residents evailable at extra cost. Near the shopping centre, school/kindergarten, a grocery, marketplace, Polish State Railways, tram, bus, cinema, church, opera. The flat is located 5-7 minutes walk from Joint Force Training Centre NATO, 10-15 minutes from Atos. Available from 01.06.2022. Price PLN 2000zł of the rent + 290 payments. Contact 66*****25 or 78*****03",https://olx.pl/d/oferta/apartament-w-centrum-bydgoszczy-apartment-for-rent-CID3-IDX9Dza.html
430.0,0,18.0,,Rent,bydgoszcz,"Do wynajęcia garaż 18 mkw na Osiedlu Leśnym, ulica Grabowa 7. 
Pierwszy rząd garaży, teren oświetlony i bezpieczny.

Opłata miesięczna 430 zł.
Kaucja zwrotna 500. 
Dostępny od 1 grudnia.",https://olx.pl/d/oferta/wynajem-garaz-18m2-osiedle-lesne-430pln-msc-CID3-IDXCOhK.html
1900.0,400,35.0,2.0,Rent,bydgoszcz,"OPIS OFERTY: 
Do wynajęcia oferujemy mieszkanie 35m2. 
Nowe osiedle i nowo oddany blok przy ul Produkcyjnej w Fordonie, blisko uczelni Politechniki Bydgoskiej
Salon z aneksem kuchennym, sypialnia i łazienka. Mieszkanie jest na 1 pietrze i posiada duży balkon. 
W pełni wyposażone w meble i sprzęty. 

WARUNKI NAJMU: 
BRAK PROWIZJI
* najem okazjonalny u notariusza (bez kosztów dla najemcy ) 
* kaucja 2500 zł 
* czynsz 2000 zł 
* opłaty 400 zł plus prąd Ok 100 zł co 2 mce
Dla chętnych możliwość Wynajęcia miejsca parkingowego w hali garażowej 
* brak akceptacji zwierząt 
WOLNE OD ZARAZ",https://olx.pl/d/oferta/nowe-mieszkanie-do-wynajecia-salon-i-sypialnia-CID3-IDX2P5D.html
1500.0,300,33.0,,Rent,bydgoszcz,"Do wynajęcia elegancka kawalerka zlokalizowana w samym sercu Bydgoszczy.

Lokal o powierzchni 33 m2 znajduje się na 1 kondygnacji odnowionej kamienicy, wybudowanej w ostatnich latach XX wieku.

W skład apartamentu wchodzi salonik z aneksem kuchennym oraz łazienka z prysznicem. 
Nieruchomość po generalnym remoncie.

Idealne mieszkanie dla osoby poszukującej świetnej lokalizacji, a po godzinach pracy odrobiny spokoju ... w bardzo przyzwoitej cenie.

Mieszkanie w pełni umeblowane ze sprzętem AGD.

Miesięczne koszty: 1500 zł  plus 300 zł  plus prąd.

Kaucja: 1900 złotych.

Oferta bardzo atrakcyjna ze względu na lokalizację. W samym sercu miasta: bliskość urzędów, sądów oraz Starego Rynku.

Dosłownie 100 m od mieszkania jest poziomowy parking gdzie można wykupić miejsce postojowe dla swojego auta. 

Blisko przystanki tramwajowe i autobusowe.

Polecam.

Lucyna Łukowska
tel. 66*****55",https://olx.pl/d/oferta/do-wynajecia-kawalerka-w-scislym-centrum-CID3-IDXCHsd.html
1750.0,1,30.0,,Rent,bydgoszcz,"Wynajmę piękną kawalerkę 30m2 z antresolą o powierzchni dodatkowej ponad 30m2. Mieszkanie znajduje się w ścisłym Centrum Bydgoszczy - 2 minuty spacerem od Starówki, przy ulicy Pomorskiej. Mieszkanie umeblowane, wyposażone w pralkę, lodówkę, płytę grzewczą. 
W mieszkaniu zamontowana jest nowa instalacja gazowa. Mieszkanie jest po generalnym remoncie.
Opłaty to 1750 + opłaty zmienne: gaz (około 300 złotych), prąd (co dwa miesiące około 100 złotych), internet (światłowód, 60 złotych miesięcznie).
Kaucja: 1500 oraz czynsz płatny z góry.

Osoby zainteresowane - zachęcam do kontaktu.

MIESZKANIE DOSTĘPNE OD ZARAZ!!",https://olx.pl/d/oferta/wynajme-piekna-kawalerke-z-antresola-centrum-CID3-IDJhMan.html
1200.0,600,30.0,,Rent,bydgoszcz,"Do wynajęcia kawalerka zlokalizowana w ścisłym Centrum Bydgoszczy. 

Lokal o powierzchni około 30 m2 znajduje się na parterze w odrestaurowanej kamienicy.

Mieszkanie posiada ustawny pokój z wyposażonym aneksem kuchennym oraz łazienkę z prysznicem i pralką.

Nieruchomość po generalnym remoncie.

Na podłogach panele, na ścianach gładzie.

Oferta bardzo atrakcyjna ze względu na lokalizację. 

W samym sercu miasta: bliskość sklepów, restauracji, przystanków tramwajowych, urzędów. 5 minut do Starego Rynku, 15 minut do Dworca PKP

Miesięczny koszt najmu wynosi 1800 złotych.

Ogrzewanie centralne, woda, śmieci, prąd, internet zawarte w podanej kwocie.

Kaucja zwrotna 1800 zł.

GORĄCO ZAPRASZAM.
LUCYNA ŁUKOWSKA
TEL. 66*****55
bydgoszcznieruchomosci.com",https://olx.pl/d/oferta/do-wynajecia-kawalerka-w-scislym-centrum-CID3-IDXCG55.html
280000.0,0,33.0,2.0,Buy,bydgoszcz,"OKAZJA OKAZJA OKAZJA !!!! Cena promocyjna do końca listopada. Cena dużo niższa niż u dewelopera w tej chwili. 
sprzedam  mieszkanie o powierzchni 33 60 na drugim piętrze składająca się z salonu z aneksem kuchennym sypialni przedpokoju i łazienki, oraz balkonu o powierzchni 4,5 m2. Mieszkanie znajduje się w budynku nr 7. System Smart Home w cenie mieszkania.
Dodatkowo płatne miejsce postojowe zewnętrzne 10 000 zł . Klucze  początek roku 2024 
Sprzedaż na zasadzie cesji
Osiedle Akademickie to nowoczesna inwestycja zaprojektowana w spokojnej i zielonej części Bydgoszczy. Powstaje przy ul. Akademickiej w dzielnicy Nowy Fordon, pomiędzy  Uniwersytetu Technologiczno-Przyrodniczego, a terenami rekreacyjnymi przyszłego Parku Akademickiego.",https://olx.pl/d/oferta/okazja-promocyjna-cena-sprzedam-mieszkanie-33-60-m2-CID3-IDWN0xA.html
650.0,0,,,Rent,bydgoszcz,Wynajmę pokój w mieszkaniu 54 m2  trzy pokojowym. Mieszkanie znajduje się na ul. Frydrychowicza pierwsze piętro. Zapraszam studentki lub dziewczyny pracujące nie palące bez zwierząt. Proszę o telefony 79********50 nie pisać wiadomości. Cena 650zł + opłaty administracyjne  350zł. Kaucja zwrotna 1200 zł,https://olx.pl/d/oferta/pokoj-wynajme-fordon-CID3-IDR8j2l.html
1600.0,636,37.0,2.0,Rent,bydgoszcz,"Ogłoszenie prywatne. 

Wynajmę przytulne mieszkanie na Osiedlu Kapuściska przy ul. Baczyńskiego w Bydgoszczy. 
Lokal składa się z salonu, małego pokoju, łazienki oraz kuchni. Do mieszkania przynależy balkon i piwnica. Mieszkanie jest przestronne i bardzo funkcjonalnie zaaranżowane. 
 
Nieruchomość w dobrej lokalizacji, niedaleko znajdują się przystanki tramwajowe oraz autobusowe. Blisko sklepy spożywcze, piekarnia, apteka, Gzella, lokale gastronomiczne. 
Obowiązuje kaucja w wysokości 1600. 
Dostępne od połowy grudnia. 
Najem okazjonalny. 
Nie akceptujemy zwierzat. 

Więcej informacji udzielę telefonicznie oraz przy prezentacji.",https://olx.pl/d/oferta/wynajme-mieszkanie-przy-ul-baczynskiego-CID3-IDJUofw.html
